,Suspended Matter
2020-01-01,0.5714761307732646
2020-01-02,0.4889176397335839
2020-01-03,0.572879917282649
2020-01-04,0.6293188730615437
2020-01-05,0.6597202842326851
2020-01-06,0.6024585160375635
2020-01-07,0.5382389259589243
2020-01-08,0.6441944861138306
2020-01-09,0.6332151534276698
2020-01-10,0.5787923536660246
2020-01-11,0.5587378406339611
2020-01-12,0.6537897921402167
2020-01-13,0.4944484284233997
2020-01-13,0.5217599411345688
2020-01-14,
2020-01-15,0.6488555042316064
2020-01-16,0.5625628438301729
2020-01-17,
2020-01-17,0.6325446073148204
2020-01-18,0.6276313318491035
2020-01-20,0.6434263677856867
2020-01-21,0.5604525167690022
2020-01-21,0.6410404151243057
2020-01-22,0.607839772116068
2020-01-24,0.6002469311062134
2020-01-25,0.592779565643868
2020-01-25,0.5606895931714567
2020-01-26,0.5741978899626697
2020-01-27,0.5479861467513616
2020-01-28,0.573527915782234
2020-01-29,0.5475566896379152
2020-01-30,0.5596187001772863
2020-01-31,0.6242720924388682
2020-02-01,0.5758451067011345
2020-02-02,0.554948253560206
2020-02-03,0.5304064595454815
2020-02-04,0.5154084126415223
2020-02-05,0.5160603844119013
2020-02-06,0.5443386654910476
2020-02-07,0.54089975900923
2020-02-08,0.5562947944964587
2020-02-09,0.5334393106601987
2020-02-09,0.5295319461591578
2020-02-10,
2020-02-11,0.5768796823174414
2020-02-12,0.5593162510651647
2020-02-13,0.5413416063501645
2020-02-13,
2020-02-14,0.5626077151280375
2020-02-16,0.5611041712188988
2020-02-17,0.5731058829675253
2020-02-17,0.6099709594210904
2020-02-18,0.5601816927340477
2020-02-20,0.5537858069978946
2020-02-21,0.5826147375841478
2020-02-21,0.6030986852190413
2020-02-22,0.6169463254680654
2020-02-23,0.6295722462314828
2020-02-24,0.6576652511875971
2020-02-25,0.5415191424361034
2020-02-26,0.5669325250238193
2020-02-27,0.6552909360388899
2020-02-28,0.6100030971651395
2020-02-29,0.5629344897867486
2020-03-01,0.5743013619869799
2020-03-02,0.5404106431694015
2020-03-03,0.528913525869172
2020-03-04,0.5720775570620156
2020-03-05,0.6469045478778881
2020-03-06,0.5815822294504367
2020-03-07,0.552514378649015
2020-03-07,0.5269283831797953
2020-03-08,
2020-03-09,0.6043365173188585
2020-03-10,0.643960294872695
2020-03-11,0.6350682491903052
2020-03-11,
2020-03-12,0.5595969371570805
2020-03-14,0.579778320457931
2020-03-15,0.5878535312382169
2020-03-15,0.6236895299996185
2020-03-16,0.6399173548648632
2020-03-18,0.6505125020566438
2020-03-19,0.5673721750814175
2020-03-19,0.6222627562362669
2020-03-20,0.5950302573024173
2020-03-21,0.5709937235863423
2020-03-22,0.629019460661899
2020-03-23,0.5746488990588778
2020-03-24,0.558378865047162
2020-03-25,0.5554566297338109
2020-03-26,0.6040244009636714
2020-03-27,0.5774310261524845
2020-03-28,0.5670285091400877
2020-03-29,0.5381735518102525
2020-03-30,0.5208208733855835
2020-03-31,0.5639540474469209
2020-04-01,0.5598389446390565
2020-04-02,0.5836067093588202
2020-04-03,0.5812221382014421
2020-04-03,0.5202607532263412
2020-04-04,
2020-04-05,0.5807308072955342
2020-04-06,0.5769989051257205
2020-04-07,
2020-04-07,0.5170414587393581
2020-04-08,0.5913910428144351
2020-04-10,0.5801927465963352
2020-04-11,0.6331539412426047
2020-04-11,0.611704006756588
2020-04-12,0.6089848183249688
2020-04-14,0.5788942679365012
2020-04-15,0.6288960917011254
2020-04-15,0.6208262835854477
2020-04-16,0.6166305410040559
2020-04-17,0.5803784352857664
2020-04-18,0.6288340292686577
2020-04-19,0.5902658228000752
2020-04-20,0.6076098335575778
2020-04-21,0.6037600431529418
2020-04-22,0.6210886341724993
2020-04-23,0.6291258506329798
2020-04-24,0.6177359876021455
2020-04-25,0.5744163712657561
2020-04-26,0.5393263182028804
2020-04-27,0.6299225414841173
2020-04-28,0.5691549597348498
2020-04-29,0.5957177222031281
2020-04-30,0.5476298717873335
2020-04-30,0.5912593975544868
2020-05-01,
2020-05-02,0.5891244858308939
2020-05-03,0.5965146774653174
2020-05-04,0.530464665253533
2020-05-04,
2020-05-05,0.671258080214372
2020-05-07,0.5896656757002521
2020-05-08,0.604927647323102
2020-05-08,0.6134769511377987
2020-05-09,0.6283795400442356
2020-05-11,0.5913947913859193
2020-05-12,0.602315417323457
2020-05-12,0.631192621825736
2020-05-13,0.6082949494904463
2020-05-14,0.6321213912599747
2020-05-15,0.6065409746496163
2020-05-16,0.6066338959645292
2020-05-17,0.6131172022512047
2020-05-18,0.6055987425056495
2020-05-19,0.643834360428608
2020-05-20,0.6171450416913047
2020-05-21,0.6010079286335177
2020-05-22,0.6056973146297212
2020-05-23,0.5528349864856515
2020-05-24,0.6126462796981541
2020-05-25,0.6098486943481646
2020-05-26,0.6085705884443403
2020-05-27,0.5729618631427791
2020-05-27,0.6060266779316793
2020-05-28,
2020-05-29,0.6350341216357629
2020-05-30,0.6195938025244008
2020-05-31,0.5719492089235859
2020-05-31,
2020-06-01,0.6798679473451489
2020-06-03,0.6344814391697572
2020-06-04,0.6218930772527587
2020-06-04,0.6266554673117087
2020-06-05,0.6280557705766141
2020-06-07,0.628589336997181
2020-06-08,0.6084182325218898
2020-06-08,0.6272278302742234
2020-06-09,0.6043985493089639
2020-06-10,0.5552102691288325
2020-06-11,0.6541813481571491
2020-06-12,0.6026487479143655
2020-06-13,0.584783847695624
2020-06-14,0.5737169141683546
2020-06-15,0.6101736104768137
2020-06-16,0.5881687667322965
2020-06-17,0.620051814018688
2020-06-18,0.5462186415608252
2020-06-19,0.6129757444121076
2020-06-20,0.5104820279558977
2020-06-21,0.6158487807594942
2020-06-22,0.6207631233226639
2020-06-23,0.591654285163592
2020-06-23,0.6270303900253553
2020-06-24,
2020-06-25,0.5616585877408549
2020-06-26,0.6116486285693042
2020-06-27,
2020-06-27,0.5644009229756392
2020-06-28,0.6011342747711147
2020-06-30,0.5847651946000592
2020-07-01,0.6265669547681069
2020-07-01,0.6221444520536455
2020-07-02,0.6027881953695174
2020-07-04,0.6111700812928811
2020-07-05,0.5637913428698866
2020-07-05,0.613315405243527
2020-07-06,0.6247882820643227
2020-07-07,0.6102002099127455
2020-07-08,0.6153080221149179
2020-07-09,0.6213997954414814
2020-07-10,0.6263779941796928
2020-07-11,0.5213432462606473
2020-07-12,0.6236129508518882
2020-07-13,0.6264957044563731
2020-07-14,0.5733515734823654
2020-07-15,0.528110689334218
2020-07-16,0.5505553775534947
2020-07-17,0.6257224524196697
2020-07-18,0.5696679319877741
2020-07-19,0.573621851648845
2020-07-20,0.606126681712245
2020-07-20,0.6141884610689706
2020-07-21,
2020-07-22,0.6303604839310232
2020-07-23,0.6252497292009992
2020-07-24,0.5115374216142556
2020-07-24,
2020-07-25,0.618482699008801
2020-07-27,0.6440907381063834
2020-07-28,0.562719116563273
2020-07-28,0.5578057506742835
2020-07-29,0.6270944066426171
2020-07-31,0.6283858534440862
2020-08-01,0.5859116594225897
2020-08-01,0.5912178373534699
2020-08-02,0.6111355991504976
2020-08-03,0.6359956231576741
2020-08-04,0.5986552878335398
2020-08-05,0.5741641250293247
2020-08-06,0.5950280539349418
2020-08-07,0.5510634811472261
2020-08-08,0.5773990163658208
2020-08-09,0.6389895446530974
2020-08-10,0.6133832695554239
2020-08-11,0.6051333129318587
2020-08-12,0.5507690054824493
2020-08-13,0.5622977383210347
2020-08-14,0.619268232988065
2020-08-15,0.6179979389402546
2020-08-16,0.6215868992250575
2020-08-16,0.5296061700820591
2020-08-17,
2020-08-18,0.6015118078137697
2020-08-19,0.6138496008663575
2020-08-20,0.6252566403017835
2020-08-20,
2020-08-21,0.5987080339819373
2020-08-23,0.5769447191375942
2020-08-24,0.6186971960584952
2020-08-24,0.5639972549029896
2020-08-25,0.6090775626654935
2020-08-27,0.5824955840391425
2020-08-28,0.6279376142463751
2020-08-28,0.6250548569195071
2020-08-29,0.6364838337793433
2020-08-30,0.5802129421027394
2020-08-31,0.6735734860399715
2020-09-01,0.6052206658008792
2020-09-02,0.6020291723331304
2020-09-03,0.5645921983641601
2020-09-04,0.6386269790155961
2020-09-05,0.6245816811176705
2020-09-06,0.5813238341594023
2020-09-07,0.5637376450383952
2020-09-08,0.5835274348978331
2020-09-09,0.5833720658870103
2020-09-10,0.6067449469542997
2020-09-11,0.5744580798940918
2020-09-12,0.5741148267555904
2020-09-12,0.5662197381971168
2020-09-13,
2020-09-14,0.5600882298657016
2020-09-15,0.5960886661364047
2020-09-16,
2020-09-16,0.5226489662847021
2020-09-17,0.5643828399390033
2020-09-19,0.5245597502350082
2020-09-20,0.6167527194855802
2020-09-20,0.5462845580730136
2020-09-21,0.5847259220252891
2020-09-23,0.6205926847418953
2020-09-24,0.6093054546421927
2020-09-24,0.5751938958641493
2020-09-25,0.6206144638509531
2020-09-26,0.6301785148143735
2020-09-27,0.515330544855717
2020-09-28,0.6193736863845264
2020-09-29,0.4910750747990688
2020-09-30,0.4986868877943645
2020-10-01,0.5173645459139152
2020-10-02,0.4934996284379935
2020-10-03,0.469246309545254
2020-10-04,0.4649491262410581
2020-10-05,0.47596210894713886
2020-10-06,0.49780627019546403
2020-10-07,0.47861329159161264
2020-10-08,0.487316374891282
2020-10-09,0.48754983330968366
2020-10-09,0.43759800646504077
2020-10-10,
2020-10-11,0.5275473460138876
2020-10-12,0.4876970398126581
2020-10-13,0.4928884420767056
2020-10-13,
2020-10-14,0.5322461805031544
2020-10-16,0.5067626174039765
2020-10-17,0.5314850219735042
2020-10-17,0.5452033041029335
2020-10-18,0.5367861415740842
2020-10-20,0.4962655911738669
2020-10-21,0.5545123822135124
2020-10-21,0.5407763891797056
2020-10-22,0.5518129292318713
2020-10-23,0.5199543167740401
2020-10-24,0.5389685478790538
2020-10-25,0.5424802427564017
2020-10-26,0.5328351672045584
2020-10-27,0.5250191580032783
2020-10-28,0.569453814057775
2020-10-29,0.5411981750302828
2020-10-30,0.5244632498871186
2020-10-31,0.5280839117839696
2020-11-01,0.5792981230924509
2020-11-02,0.5294465459943056
2020-11-03,0.5332086290219706
2020-11-04,0.5378859971541251
2020-11-05,0.5158178555787152
2020-11-05,0.5476103526089816
2020-11-06,
2020-11-07,0.5725415510417939
2020-11-08,0.5370679888814255
2020-11-09,0.5318713914364095
2020-11-09,
2020-11-10,0.5678091395959459
2020-11-12,0.5475093541754055
2020-11-13,0.5633056542469396
2020-11-13,0.6016709327471744
2020-11-14,0.6272596595129947
2020-11-16,0.6101095687237408
2020-11-17,0.6045679230434633
2020-11-17,0.5666230644205125
2020-11-18,0.5787065891080385
2020-11-19,0.5205445841560424
2020-11-20,0.5691554290109648
2020-11-21,0.6264056471368983
2020-11-22,0.5651174825826583
2020-11-23,0.6064012451051165
2020-11-24,0.5841633953603205
2020-11-25,0.562411685665613
2020-11-26,0.539503148242798
2020-11-27,0.510553435831976
2020-11-28,0.4977999291552124
2020-11-28,0.5650380987532523
2020-11-29,
2020-11-30,0.5482140225490476
2020-12-01,0.522583943530599
2020-12-02,0.5261197189168809
2020-12-02,0.4857891466185595
2020-12-03,
2020-12-04,0.5221774288404974
2020-12-05,0.4879242145513483
2020-12-06,0.5188263600029162
2020-12-06,
2020-12-07,0.5639161303358989
2020-12-08,0.5386810057800153
2020-12-09,0.4841613659742945
2020-12-10,0.5525511432830961
2020-12-10,
2020-12-11,0.566521870149035
2020-12-12,0.526473182087945
2020-12-13,
2020-12-14,0.5225430405556067
2020-12-14,0.5301999156391299
2020-12-15,0.5326943304227639
2020-12-16,0.47115400903033305
2020-12-17,0.5785356454741188
2020-12-18,0.5246980581240478
2020-12-18,0.5120196273644768
2020-12-19,0.5406388319470323
2020-12-20,
2020-12-21,0.5593088142919213
2020-12-22,0.5015386356767271
2020-12-23,0.5279319962454383
2020-12-24,0.4935614229069666
2020-12-25,0.4765922769996373
2020-12-25,0.5311112344928065
2020-12-26,
2020-12-27,0.5316251004354893
2020-12-28,0.4927086531368905
2020-12-29,0.4729130529143907
2020-12-29,0.5286229418550692
2020-12-30,
2020-12-31,0.5191243658815262
2021-01-01,0.4859958211106842
2021-01-02,
2021-01-02,0.515198767964662
2021-01-03,0.5396064686997517
2021-01-04,0.5057679582672624
2021-01-05,0.47290145941202844
2021-01-06,0.5756256845466377
2021-01-06,
2021-01-07,0.5694439338369275
2021-01-08,0.476604211336259
2021-01-09,
2021-01-10,0.5208816745103382
2021-01-10,0.5840756255677607
2021-01-11,0.5588955715019742
2021-01-12,0.4665965896112702
2021-01-13,0.5463209657031571
2021-01-14,0.5133397203897764
2021-01-14,0.5089378950025385
2021-01-15,0.566750491885214
2021-01-16,
2021-01-17,0.603844426074963
2021-01-18,0.571225201788769
2021-01-19,0.5944714764352466
2021-01-20,0.5820335779946827
2021-01-21,0.5367773035615357
2021-01-21,0.4837502127715409
2021-01-22,
2021-01-23,0.5956256068597657
2021-01-24,0.4927623617615696
2021-01-25,0.5350231073898184
2021-01-25,0.5763262060205522
2021-01-26,
2021-01-27,0.5897970198817536
2021-01-28,0.5869582586007197
2021-01-29,0.5672301713981197
2021-01-29,
2021-01-30,0.5721933863332778
2021-01-31,0.5071600080014456
2021-02-01,0.5567003126725155
2021-02-02,0.5697341467699512
2021-02-02,
2021-02-03,0.5723967530296553
2021-02-04,0.4825948521233518
2021-02-05,
2021-02-06,0.5405687182155703
2021-02-06,0.5342732819405126
2021-02-07,0.5558942347049132
2021-02-08,0.45559788808381957
2021-02-09,0.5766513751024545
2021-02-10,0.5157074210559127
2021-02-10,0.5252294310911284
2021-02-11,0.5526712623641724
2021-02-12,
2021-02-13,0.586284636265591
2021-02-14,0.500987986425968
2021-02-15,0.5436277819385695
2021-02-16,0.5112004407421714
2021-02-17,0.5480517877677172
2021-02-17,0.49937195663129164
2021-02-18,
2021-02-19,0.5332463696620954
2021-02-20,0.5277423959879329
2021-02-21,0.5357052746979456
2021-02-21,0.48132432923997587
2021-02-22,
2021-02-23,0.5728218916681391
2021-02-24,0.5046425714152333
2021-02-25,0.5595574792047956
2021-02-25,
2021-02-26,0.6016286641765819
2021-02-27,0.59031015655999
2021-02-28,0.5227163210219427
2021-03-01,
2021-03-01,0.6169036093972802
2021-03-02,0.5856409204935035
2021-03-03,0.5295009652922235
2021-03-04,
2021-03-05,0.6307423635873972
2021-03-06,0.574869076848953
2021-03-07,0.5273626184753206
2021-03-08,0.5852541905868783
2021-03-09,0.5676432106421828
2021-03-09,0.5835104809270418
2021-03-10,0.572669270777981
2021-03-11,
2021-03-12,0.6001177793241379
2021-03-13,0.5440371528739621
2021-03-14,0.5689409253189333
2021-03-15,0.5638678761144568
2021-03-16,0.5860371178013017
2021-03-16,0.5721761261738076
2021-03-17,
2021-03-18,0.5895500622549448
2021-03-19,0.5592053084454757
2021-03-20,0.5734319799835612
2021-03-20,0.5409817907021924
2021-03-21,
2021-03-22,0.5822861021044978
2021-03-23,0.557746551012745
2021-03-24,0.566445948127197
2021-03-24,
2021-03-25,0.6117874465291155
2021-03-26,0.6002353357384642
2021-03-27,0.5759304375423395
2021-03-28,
2021-03-28,0.6384036354815458
2021-03-29,0.6096559397647038
2021-03-30,0.5405973113025404
2021-03-31,
2021-04-01,0.6522267480916529
2021-04-01,0.5876699828677766
2021-04-02,0.6445243112325503
2021-04-03,0.5434113533034984
2021-04-04,0.6386364617525354
2021-04-05,0.6219520576301906
2021-04-05,0.591964803051647
2021-04-06,0.6067850170013127
2021-04-07,
2021-04-08,0.6105722598554834
2021-04-09,0.5736351927603708
2021-04-10,0.5857643627877976
2021-04-11,0.5776181723101272
2021-04-12,0.5975115678644835
2021-04-12,0.5632320057400879
2021-04-13,
2021-04-14,0.6047593369362539
2021-04-15,0.587182578303278
2021-04-16,0.5938327817152986
2021-04-16,0.5650906997760997
2021-04-17,
2021-04-18,0.5923257356271898
2021-04-19,0.573754018725252
2021-04-20,
2021-04-20,0.6013876295699632
2021-04-21,0.6295870948194673
2021-04-22,0.5721311207103122
2021-04-23,0.570621675898452
2021-04-24,
2021-04-24,0.6575387203438416
2021-04-25,0.6468455917858936
2021-04-26,0.5679237234280948
2021-04-27,
2021-04-28,0.6243916434024579
2021-04-28,0.6195183620474944
2021-04-29,0.6305982010550004
2021-04-30,0.5481713880508725
2021-05-01,0.5981246953842907
2021-05-02,0.5693769446962494
2021-05-02,0.6058079338918948
2021-05-03,0.5777313514779112
2021-05-04,
2021-05-05,0.6230571909236629
2021-05-06,0.5827176310877975
2021-05-07,0.6026733892760711
2021-05-08,0.5875016149945403
2021-05-09,0.5537560866930314
2021-05-09,0.6060661045700406
2021-05-10,
2021-05-11,0.5904283712788221
2021-05-12,0.5507020651306082
2021-05-13,0.5664743296871974
2021-05-13,0.5912150615098822
2021-05-14,
2021-05-15,0.6222069289676069
2021-05-16,0.5836753665958546
2021-05-17,
2021-05-17,0.6086282180698168
2021-05-18,0.5908724132846737
2021-05-19,0.5989377468195392
2021-05-20,0.5813540315165445
2021-05-21,0.5743383370514402
2021-05-21,
2021-05-22,0.6075470840662958
2021-05-23,0.5659204465684412
2021-05-24,
2021-05-25,0.6225842458665021
2021-05-25,0.5870638754638638
2021-05-26,0.5917387711160017
2021-05-27,0.553328017338774
2021-05-28,0.5976853501354276
2021-05-29,0.5945955045269196
2021-05-29,0.565033471271016
2021-05-30,0.5871299530442087
2021-05-31,
2021-06-01,0.6084439936691308
2021-06-02,0.5391644004245962
2021-06-03,0.5859708742261416
2021-06-04,0.6001166228588845
2021-06-05,0.5576305193554897
2021-06-05,0.5923904737055127
2021-06-06,
2021-06-07,0.571984715382399
2021-06-08,0.5938851779080859
2021-06-09,0.5780859344084536
2021-06-09,0.5582401546377936
2021-06-10,
2021-06-11,0.566492825254553
2021-06-12,0.5878774349472942
2021-06-13,
2021-06-13,0.6028754794213844
2021-06-14,0.5914370259463009
2021-06-15,0.580820838298262
2021-06-16,0.6159363955971319
2021-06-17,0.5967670287564619
2021-06-17,
2021-06-18,0.5885111571042143
2021-06-19,0.5765706368853286
2021-06-20,
2021-06-21,0.5841070072492089
2021-06-21,0.5749938858740581
2021-06-22,0.5865866142966429
2021-06-23,0.49510707443084384
2021-06-24,0.5895403350098112
2021-06-25,0.5665624702892402
2021-06-25,0.5478013309861007
2021-06-26,0.5718689622855081
2021-06-27,
2021-06-28,0.5315376011068911
2021-06-29,0.562981165596088
2021-06-30,0.6139218321265392
2021-07-01,0.5344442721414021
2021-07-02,0.5774893448535642
2021-07-02,0.6197359525822814
2021-07-03,
2021-07-04,0.5813818969515564
2021-07-05,0.5828454483093177
2021-07-06,0.5486565840868207
2021-07-06,0.5994244181137022
2021-07-07,
2021-07-08,0.5691103443388821
2021-07-09,0.5581150527050189
2021-07-10,
2021-07-10,0.6005917570497609
2021-07-11,0.5875181804088796
2021-07-12,0.5803445080829069
2021-07-13,0.5171235139678243
2021-07-14,
2021-07-14,0.6110832781581357
2021-07-15,0.6201230542387237
2021-07-16,0.5241317851079754
2021-07-17,
2021-07-18,0.5767816470807723
2021-07-18,0.5722648865012937
2021-07-19,0.5851431381771219
2021-07-20,0.5792187328328572
2021-07-21,0.5833886535508411
2021-07-22,0.570271007604134
2021-07-22,0.5925191060869238
2021-07-23,0.5868542186813398
2021-07-24,
2021-07-25,0.5861365196155074
2021-07-26,0.5505864561134717
2021-07-27,0.6060329049146532
2021-07-28,0.6087635999690563
2021-07-29,0.5929701358648908
2021-07-29,0.5850046519714
2021-07-30,
2021-07-31,0.5885521499391523
2021-08-01,0.5826357117134632
2021-08-02,0.5775030075179487
2021-08-02,0.5863988354143571
2021-08-03,
2021-08-04,0.6354939043642134
2021-08-05,0.5727753881192396
2021-08-06,
2021-08-06,0.6009517599651042
2021-08-07,0.609653883001201
2021-08-08,0.5776964461284937
2021-08-09,0.6075782913631383
2021-08-10,
2021-08-10,0.5771253288802045
2021-08-11,0.6108229545095227
2021-08-12,0.5677942848091606
2021-08-13,
2021-08-14,0.5814789173483799
2021-08-14,0.5936542917221772
2021-08-15,0.6804678251026198
2021-08-16,0.5464591376499127
2021-08-17,0.7333685483527415
2021-08-18,0.5975535160199426
2021-08-18,0.5981662401746352
2021-08-19,0.6073129944088653
2021-08-20,
2021-08-21,0.5962210901965349
2021-08-22,0.5684019862537947
2021-08-23,0.6179287366250048
2021-08-24,0.6034606222841379
2021-08-25,0.5598818708378709
2021-08-25,0.5845044849892517
2021-08-26,
2021-08-27,0.5824978413498666
2021-08-28,0.5653705477319494
2021-08-29,0.6110853790248187
2021-08-29,0.560778390007463
2021-08-30,
2021-08-31,0.5977337468064219
2021-09-01,0.5889621506739717
2021-09-02,0.5928533087442812
2021-09-02,
2021-09-03,0.6330630024206345
2021-09-04,0.5941451439070806
2021-09-05,0.5511138651582493
2021-09-06,
2021-09-06,0.5827501003918042
2021-09-07,0.574890191138668
2021-09-08,0.5549277114810909
2021-09-09,
2021-09-10,0.6194690086140838
2021-09-10,0.6216143632061494
2021-09-11,0.5941236882070943
2021-09-12,0.5755114783791542
2021-09-13,0.6440944979881998
2021-09-14,0.5626057506836096
2021-09-14,0.5874386786299457
2021-09-15,0.5995835216856826
2021-09-16,
2021-09-17,0.5910036484884902
2021-09-18,0.5802553510738275
2021-09-19,0.6424156571790907
2021-09-20,0.5733875537404606
2021-09-21,0.6333025671043011
2021-09-23,0.5588431334890707
2021-09-24,0.5849728315037678
2021-09-25,0.5710525906069612
2021-09-25,0.5493388956972894
2021-09-26,
2021-09-27,0.6134244221566447
2021-09-28,0.552665145437249
2021-09-29,0.6011462178365786
2021-09-29,
2021-09-30,0.6281392806997467
2021-10-01,0.6055557868533519
2021-10-02,0.5597412562012691
2021-10-03,
2021-10-03,0.5849357032430604
2021-10-04,0.628485701708875
2021-10-05,0.5109247140930531
2021-10-06,
2021-10-07,0.5870600220836351
2021-10-07,0.6123944369187695
2021-10-08,0.6471450885301145
2021-10-09,0.5109661630858152
2021-10-10,0.5942975827545255
2021-10-11,0.557534012001831
2021-10-14,0.5528109865886038
2021-10-19,0.585498040625279
2021-10-20,0.5919120867427372
2021-10-23,0.48680455641282916
2021-10-24,0.6075246179953852
2021-10-25,0.5166393972560934
2021-10-26,
2021-10-28,0.6355232718057606
2021-10-29,0.5583816117792971
2021-10-30,
2021-10-30,0.5901005223607194
2021-10-31,0.6109649646711333
2021-11-01,0.5042625666565332
2021-11-02,
2021-11-03,0.5602097268936309
2021-11-03,0.5847628252278244
2021-11-04,0.6106799431772237
2021-11-05,0.49363643990113043
2021-11-06,0.5652618483590974
2021-11-07,0.5428875015799385
2021-11-07,0.5373638891866277
2021-11-08,0.5599434949462333
2021-11-09,
2021-11-10,0.5737320051425152
2021-11-11,0.5084145908829013
2021-11-12,0.5380950470019605
2021-11-13,0.5128450546912631
2021-11-14,0.5537972164791358
2021-11-14,0.49957260031590683
2021-11-15,
2021-11-16,0.5368835612254509
2021-11-17,0.5094982606470342
2021-11-18,0.5278520823878112
2021-11-18,0.4872549252008574
2021-11-19,
2021-11-20,0.5319432509795341
2021-11-21,0.49676470082236557
2021-11-22,
2021-11-22,0.5356864172023191
2021-11-23,0.5943053612786803
2021-11-24,0.5675659171093673
2021-11-25,0.5014524043677546
2021-11-26,0.5686597404112388
2021-11-26,
2021-11-27,0.5742924768203107
2021-11-28,0.48371370075158726
2021-11-29,
2021-11-30,0.5569781932777803
2021-11-30,0.5284153239658774
2021-12-01,0.5655381683568695
2021-12-02,0.5097384220646979
2021-12-03,0.5627121452520542
2021-12-04,0.5202713097570657
2021-12-04,0.5611819995265662
2021-12-05,0.5671643334400182
2021-12-06,
2021-12-07,0.5849230068494543
2021-12-08,0.4995569530514218
2021-12-09,0.5494993918268646
2021-12-10,0.5088683658897873
2021-12-11,0.5365528180194977
2021-12-11,0.48425362450967335
2021-12-12,
2021-12-13,0.5319331147139591
2021-12-14,0.4985064972345492
2021-12-15,0.5249189231058273
2021-12-15,0.4790273394077895
2021-12-16,
2021-12-17,0.5363954815485655
2021-12-18,0.49276980604155407
2021-12-19,
2021-12-19,0.5194312917426233
2021-12-20,0.5623053937638465
2021-12-21,0.54085864519942
2021-12-22,0.48275911913825337
2021-12-23,
2021-12-23,0.5667274287111828
2021-12-24,0.5699364833120315
2021-12-25,0.4718476227454422
2021-12-26,
2021-12-27,0.5265346216783375
2021-12-27,0.533412793400162
2021-12-28,0.5837643420907567
2021-12-29,0.5462994535288788
2021-12-30,0.5784823742531588
